27,0,"_
",,,,,,,,,,,,,,,
28,0,"_
",,,,,,,,,,,,,,,
29,0,"_
",,,,,,,,,,,,,,,
30,0,"_
",,,,,,,,,,,,,,,
31,0,"_
",,,,,,,,,,,,,,,
32,0,"_
",,,,,,,,,,,,,,,
33,0,"_
",,,,,,,,,,,,,,,
34,0,"_
",,,,,,,,,,,,,,,
35,0,"_
",,,,,,,,,,,,,,,
36,0,"TMP
",,,,,,,,,,,,,,,
37,0,"ADV
",,,,,,,,,,,,,,,
38,0,"_
",,,,,,,,,,,,,,,
39,0,"_
",,,,,,,,,,,,,,,
40,0,"_
",,,,,,,,,,,,,,,
41,0,"_
",,,,,,,,,,,,,,,
42,0,"_
",,,,,,,,,,,,,,,
43,0,"_
",,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,PRP,"PRP
",,,,,,,,,,,,,,
2,0,_,"_
",,,,,,,,,,,,,,
3,0,_,"_
",,,,,,,,,,,,,,
4,0,_,"_
",,,,,,,,,,,,,,
5,0,_,"_
",,,,,,,,,,,,,,
6,0,_,"_
",,,,,,,,,,,,,,
7,0,_,"_
",,,,,,,,,,,,,,
8,0,_,"_
",,,,,,,,,,,,,,
9,0,_,"_
",,,,,,,,,,,,,,
10,0,A0,"A0
",,,,,,,,,,,,,,
11,0,_,"_
",,,,,,,,,,,,,,
12,0,_,"ADV
",,,,,,,,,,,,,,
13,0,_,"_
",,,,,,,,,,,,,,
14,0,_,"_
",,,,,,,,,,,,,,
15,0,_,"A1
",,,,,,,,,,,,,,
16,0,_,"_
",,,,,,,,,,,,,,
17,0,_,"_
",,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,"_
",,,,,,,,,,,
2,0,_,_,_,_,"_
",,,,,,,,,,,
3,0,_,_,_,_,"_
",,,,,,,,,,,
4,0,_,_,_,_,"_
",,,,,,,,,,,
5,0,_,_,_,_,"_
",,,,,,,,,,,
6,0,_,_,_,_,"_
",,,,,,,,,,,
7,0,_,_,_,_,"_
",,,,,,,,,,,
8,0,_,_,_,_,"_
",,,,,,,,,,,
9,0,_,_,_,_,"_
",,,,,,,,,,,
10,0,A0,_,_,_,"_
",,,,,,,,,,,
11,0,C-A0,_,_,_,"_
",,,,,,,,,,,
12,0,ADV,_,_,_,"_
",,,,,,,,,,,
13,0,_,_,_,_,"_
",,,,,,,,,,,
14,0,_,_,_,_,"_
",,,,,,,,,,,
15,0,_,_,_,_,"_
",,,,,,,,,,,
16,0,_,_,_,_,"_
",,,,,,,,,,,
17,0,A1,_,_,_,"_
",,,,,,,,,,,
18,0,_,_,_,_,"_
",,,,,,,,,,,
19,0,_,_,_,_,"ADV
",,,,,,,,,,,
20,0,_,_,_,_,"_
",,,,,,,,,,,
21,0,_,_,_,_,"_
",,,,,,,,,,,
22,0,_,_,_,_,"_
",,,,,,,,,,,
23,0,_,A1,A1,_,"A1
",,,,,,,,,,,
24,0,_,_,_,_,"A0
",,,,,,,,,,,
25,0,_,_,_,_,"_
",,,,,,,,,,,
26,0,_,_,_,_,"_
",,,,,,,,,,,
27,0,_,_,_,_,"_
",,,,,,,,,,,
28,0,_,_,_,_,"_
",,,,,,,,,,,
29,0,_,_,_,_,"_
",,,,,,,,,,,
30,0,_,_,_,_,"_
",,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,"_
",,,,,,,,,,,
2,0,_,_,_,_,"_
",,,,,,,,,,,
3,0,_,_,_,_,"_
",,,,,,,,,,,
4,0,_,_,_,_,"_
",,,,,,,,,,,
5,0,_,_,_,_,"_
",,,,,,,,,,,
6,0,_,_,_,_,"_
",,,,,,,,,,,
7,0,_,_,_,_,"_
",,,,,,,,,,,
8,0,_,_,_,_,"_
",,,,,,,,,,,
9,0,_,_,_,_,"_
",,,,,,,,,,,
10,0,A0,_,_,_,"_
",,,,,,,,,,,
11,0,_,_,_,_,"_
",,,,,,,,,,,
12,0,_,_,_,_,"_
",,,,,,,,,,,
13,0,_,_,_,_,"_
",,,,,,,,,,,
14,0,_,_,_,_,"_
",,,,,,,,,,,
15,0,_,BNF,_,_,"_
",,,,,,,,,,,
16,0,_,_,_,_,"_
",,,,,,,,,,,
17,0,_,_,_,_,"_
",,,,,,,,,,,
18,0,A1,_,_,_,"_
",,,,,,,,,,,
19,0,_,A1,_,_,"_
",,,,,,,,,,,
20,0,_,_,_,_,"_
",,,,,,,,,,,
21,0,_,_,_,_,"_
",,,,,,,,,,,
22,0,_,_,_,_,"_
",,,,,,,,,,,
23,0,_,_,_,_,"_
",,,,,,,,,,,
24,0,_,_,_,_,"_
",,,,,,,,,,,
25,0,_,_,_,_,"_
",,,,,,,,,,,
26,0,_,_,A1,A1,"_
",,,,,,,,,,,
27,0,_,_,_,_,"_
",,,,,,,,,,,
28,0,_,_,_,_,"ADV
",,,,,,,,,,,
29,0,_,_,_,_,"_
",,,,,,,,,,,
30,0,_,_,_,_,"_
",,,,,,,,,,,
31,0,_,_,_,_,"_
",,,,,,,,,,,
32,0,_,_,_,_,"A1
",,,,,,,,,,,
33,0,_,_,_,_,"_
",,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,"_
",,,,,,,,,,,,,,,
2,0,"_
",,,,,,,,,,,,,,,
3,0,"_
",,,,,,,,,,,,,,,
4,0,"_
",,,,,,,,,,,,,,,
5,0,"_
",,,,,,,,,,,,,,,
6,0,"_
",,,,,,,,,,,,,,,
7,0,"_
",,,,,,,,,,,,,,,
8,0,"_
",,,,,,,,,,,,,,,
9,0,"_
",,,,,,,,,,,,,,,
10,0,"_
",,,,,,,,,,,,,,,
11,0,"_
",,,,,,,,,,,,,,,
12,0,"_
",,,,,,,,,,,,,,,
13,0,"_
",,,,,,,,,,,,,,,
14,0,"_
",,,,,,,,,,,,,,,
15,0,"_
",,,,,,,,,,,,,,,
16,0,"_
",,,,,,,,,,,,,,,
17,0,"_
",,,,,,,,,,,,,,,
18,0,"_
",,,,,,,,,,,,,,,
19,0,"_
",,,,,,,,,,,,,,,
20,0,"_
",,,,,,,,,,,,,,,
21,0,"_
",,,,,,,,,,,,,,,
22,0,"_
",,,,,,,,,,,,,,,
23,0,"_
",,,,,,,,,,,,,,,
24,0,"ADV
",,,,,,,,,,,,,,,
25,0,"_
",,,,,,,,,,,,,,,
26,0,"TMP
",,,,,,,,,,,,,,,
27,0,"_
",,,,,,,,,,,,,,,
28,0,"_
",,,,,,,,,,,,,,,
29,0,"_
",,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,"_
",,,,,,,,,,,,,,
2,0,_,"_
",,,,,,,,,,,,,,
3,0,_,"_
",,,,,,,,,,,,,,
4,0,_,"_
",,,,,,,,,,,,,,
5,0,_,"_
",,,,,,,,,,,,,,
6,0,_,"_
",,,,,,,,,,,,,,
7,0,_,"_
",,,,,,,,,,,,,,
8,0,_,"_
",,,,,,,,,,,,,,
9,0,_,"_
",,,,,,,,,,,,,,
10,0,_,"_
",,,,,,,,,,,,,,
11,0,_,"_
",,,,,,,,,,,,,,
12,0,_,"_
",,,,,,,,,,,,,,
13,0,_,"_
",,,,,,,,,,,,,,
14,0,_,"_
",,,,,,,,,,,,,,
15,0,_,"_
",,,,,,,,,,,,,,
16,0,_,"_
",,,,,,,,,,,,,,
17,0,_,"_
",,,,,,,,,,,,,,
18,0,_,"_
",,,,,,,,,,,,,,
19,0,_,"_
",,,,,,,,,,,,,,
20,0,_,"_
",,,,,,,,,,,,,,
21,0,_,"_
",,,,,,,,,,,,,,
22,0,_,"_
",,,,,,,,,,,,,,
23,0,_,"_
",,,,,,,,,,,,,,
24,0,_,"_
",,,,,,,,,,,,,,
25,0,_,"_
",,,,,,,,,,,,,,
26,0,_,"_
",,,,,,,,,,,,,,
27,0,_,"_
",,,,,,,,,,,,,,
28,0,A2,"_
",,,,,,,,,,,,,,
29,0,_,"_
",,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,"_
",,,,,,,,,,,,,,,
2,0,"_
",,,,,,,,,,,,,,,
3,0,"_
",,,,,,,,,,,,,,,
4,0,"_
",,,,,,,,,,,,,,,
5,0,"_
",,,,,,,,,,,,,,,
6,0,"_
",,,,,,,,,,,,,,,
7,0,"_
",,,,,,,,,,,,,,,
8,0,"_
",,,,,,,,,,,,,,,
9,0,"_
",,,,,,,,,,,,,,,
10,0,"_
",,,,,,,,,,,,,,,
11,0,"_
",,,,,,,,,,,,,,,
12,0,"_
",,,,,,,,,,,,,,,
13,0,"_
",,,,,,,,,,,,,,,
14,0,"_
",,,,,,,,,,,,,,,
15,0,"_
",,,,,,,,,,,,,,,
16,0,"_
",,,,,,,,,,,,,,,
17,0,"_
",,,,,,,,,,,,,,,
18,0,"_
",,,,,,,,,,,,,,,
19,0,"_
",,,,,,,,,,,,,,,
20,0,"ADV
",,,,,,,,,,,,,,,
21,0,"_
",,,,,,,,,,,,,,,
22,0,"_
",,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,A0,A0,"_
",,,,,,,,,,,,,
2,0,DIS,DIS,"_
",,,,,,,,,,,,,
3,0,_,_,"_
",,,,,,,,,,,,,
4,0,_,_,"_
",,,,,,,,,,,,,
5,0,_,_,"_
",,,,,,,,,,,,,
6,0,_,_,"_
",,,,,,,,,,,,,
7,0,_,_,"_
",,,,,,,,,,,,,
8,0,_,_,"_
",,,,,,,,,,,,,
9,0,_,_,"_
",,,,,,,,,,,,,
10,0,_,_,"_
",,,,,,,,,,,,,
11,0,_,_,"_
",,,,,,,,,,,,,
12,0,_,_,"_
",,,,,,,,,,,,,
13,0,_,_,"_
",,,,,,,,,,,,,
14,0,_,_,"_
",,,,,,,,,,,,,
15,0,_,_,"_
",,,,,,,,,,,,,
16,0,_,_,"_
",,,,,,,,,,,,,
17,0,_,_,"_
",,,,,,,,,,,,,
18,0,_,_,"_
",,,,,,,,,,,,,
19,0,_,_,"_
",,,,,,,,,,,,,
20,0,_,_,"LOC
",,,,,,,,,,,,,
21,0,_,_,"_
",,,,,,,,,,,,,
22,0,_,_,"_
",,,,,,,,,,,,,
23,0,_,A1,"_
",,,,,,,,,,,,,
24,0,_,_,"_
",,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,_,_,"_
",,,,,,,,,
2,0,_,_,_,_,_,_,"_
",,,,,,,,,
3,0,_,_,_,_,_,_,"_
",,,,,,,,,
4,0,_,_,_,_,_,_,"_
",,,,,,,,,
5,0,_,_,_,_,_,_,"_
",,,,,,,,,
6,0,_,_,_,_,_,_,"_
",,,,,,,,,
7,0,_,_,_,_,_,_,"_
",,,,,,,,,
8,0,_,_,_,_,_,_,"_
",,,,,,,,,
9,0,_,_,_,_,_,_,"_
",,,,,,,,,
10,0,_,_,_,_,_,_,"_
",,,,,,,,,
11,0,_,_,_,_,_,_,"_
",,,,,,,,,
12,0,_,_,_,_,_,_,"_
",,,,,,,,,
13,0,_,_,_,_,_,_,"_
",,,,,,,,,
14,0,_,_,_,_,_,_,"_
",,,,,,,,,
15,0,A0,_,_,_,A0,_,"_
",,,,,,,,,
16,0,DIS,_,_,_,_,_,"_
",,,,,,,,,
17,0,_,_,_,_,_,_,"_
",,,,,,,,,
18,0,_,_,_,_,_,_,"_
",,,,,,,,,
19,0,A1,_,_,_,_,_,"_
",,,,,,,,,
20,0,A2,_,_,_,_,_,"_
",,,,,,,,,
21,0,_,_,_,_,_,_,"_
",,,,,,,,,
22,0,_,_,_,_,_,_,"_
",,,,,,,,,
23,0,_,_,_,_,ADV,_,"_
",,,,,,,,,
24,0,_,_,_,_,_,_,"_
",,,,,,,,,
25,0,_,_,_,_,_,_,"_
",,,,,,,,,
26,0,_,_,_,_,A1,_,"_
",,,,,,,,,
27,0,_,_,_,_,_,_,"A0
",,,,,,,,,
28,0,_,_,_,_,_,A1,"_
",,,,,,,,,
29,0,_,_,_,_,_,_,"_
",,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,DIS,_,_,_,"_
",,,,,,,,,,,
2,0,_,_,_,_,"_
",,,,,,,,,,,
3,0,_,_,_,_,"_
",,,,,,,,,,,
4,0,_,_,_,_,"_
",,,,,,,,,,,
5,0,A0,_,_,_,"_
",,,,,,,,,,,
6,0,_,_,_,_,"_
",,,,,,,,,,,
7,0,ADV,_,_,_,"_
",,,,,,,,,,,
8,0,_,_,_,_,"_
",,,,,,,,,,,
9,0,_,_,_,_,"_
",,,,,,,,,,,
10,0,_,_,_,_,"_
",,,,,,,,,,,
11,0,_,_,_,_,"_
",,,,,,,,,,,
12,0,_,_,_,_,"_
",,,,,,,,,,,
13,0,_,_,_,_,"_
",,,,,,,,,,,
14,0,_,_,_,_,"_
",,,,,,,,,,,
15,0,_,_,_,_,"_
",,,,,,,,,,,
16,0,C-A0,_,_,_,"_
",,,,,,,,,,,
17,0,_,_,_,_,"_
",,,,,,,,,,,
18,0,_,_,_,ADV,"_
",,,,,,,,,,,
19,0,_,_,_,ADV,"_
",,,,,,,,,,,
20,0,_,A0,_,_,"_
",,,,,,,,,,,
21,0,_,ADV,_,_,"_
",,,,,,,,,,,
22,0,_,_,_,_,"_
",,,,,,,,,,,
23,0,_,_,_,_,"_
",,,,,,,,,,,
24,0,_,_,_,_,"_
",,,,,,,,,,,
25,0,_,_,_,_,"_
",,,,,,,,,,,
26,0,_,_,_,ADV,"_
",,,,,,,,,,,
27,0,_,_,_,_,"_
",,,,,,,,,,,
28,0,A1,_,_,_,"_
",,,,,,,,,,,
29,0,_,_,_,_,"_
",,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,"_
",,,,,,,,,,,,,
2,0,_,_,"_
",,,,,,,,,,,,,
3,0,_,_,"_
",,,,,,,,,,,,,
4,0,_,_,"_
",,,,,,,,,,,,,
5,0,_,_,"_
",,,,,,,,,,,,,
6,0,_,_,"_
",,,,,,,,,,,,,
7,0,_,_,"_
",,,,,,,,,,,,,
8,0,_,_,"_
",,,,,,,,,,,,,
9,0,_,_,"_
",,,,,,,,,,,,,
10,0,_,_,"_
",,,,,,,,,,,,,
11,0,_,_,"_
",,,,,,,,,,,,,
12,0,_,_,"_
",,,,,,,,,,,,,
13,0,_,_,"_
",,,,,,,,,,,,,
14,0,_,_,"_
",,,,,,,,,,,,,
15,0,_,_,"_
",,,,,,,,,,,,,
16,0,_,_,"_
",,,,,,,,,,,,,
17,0,_,_,"_
",,,,,,,,,,,,,
18,0,_,_,"_
",,,,,,,,,,,,,
19,0,_,_,"_
",,,,,,,,,,,,,
20,0,_,_,"_
",,,,,,,,,,,,,
21,0,_,_,"_
",,,,,,,,,,,,,
22,0,_,_,"_
",,,,,,,,,,,,,
23,0,_,_,"_
",,,,,,,,,,,,,
24,0,_,_,"_
",,,,,,,,,,,,,
25,0,_,_,"_
",,,,,,,,,,,,,
26,0,ADV,ADV,"_
",,,,,,,,,,,,,
27,0,_,_,"_
",,,,,,,,,,,,,
28,0,A0,A0,"_
",,,,,,,,,,,,,
29,0,_,_,"_
",,,,,,,,,,,,,
30,0,_,_,"_
",,,,,,,,,,,,,
31,0,_,_,"_
",,,,,,,,,,,,,
32,0,A1,_,"_
",,,,,,,,,,,,,
33,0,_,_,"_
",,,,,,,,,,,,,
34,0,_,ADV,"_
",,,,,,,,,,,,,
35,0,_,_,"_
",,,,,,,,,,,,,
36,0,_,A1,"_
",,,,,,,,,,,,,
37,0,_,_,"A0
",,,,,,,,,,,,,
38,0,_,_,"_
",,,,,,,,,,,,,
39,0,_,_,"_
",,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,"_
",,,,,,,,,,,,,,
2,0,_,"_
",,,,,,,,,,,,,,
3,0,_,"_
",,,,,,,,,,,,,,
4,0,_,"_
",,,,,,,,,,,,,,
5,0,_,"_
",,,,,,,,,,,,,,
6,0,_,"_
",,,,,,,,,,,,,,
7,0,_,"_
",,,,,,,,,,,,,,
8,0,_,"_
",,,,,,,,,,,,,,
9,0,_,"_
",,,,,,,,,,,,,,
10,0,_,"_
",,,,,,,,,,,,,,
11,0,_,"_
",,,,,,,,,,,,,,
12,0,_,"_
",,,,,,,,,,,,,,
13,0,_,"_
",,,,,,,,,,,,,,
14,0,_,"_
",,,,,,,,,,,,,,
15,0,_,"_
",,,,,,,,,,,,,,
16,0,_,"_
",,,,,,,,,,,,,,
17,0,_,"_
",,,,,,,,,,,,,,
18,0,_,"_
",,,,,,,,,,,,,,
19,0,_,"_
",,,,,,,,,,,,,,
20,0,A0,"A0
",,,,,,,,,,,,,,
21,0,ADV,"ADV
",,,,,,,,,,,,,,
22,0,_,"_
",,,,,,,,,,,,,,
23,0,A1,"_
",,,,,,,,,,,,,,
24,0,_,"_
",,,,,,,,,,,,,,
